date,content,label
2020/03/06,"ExxonMobil held its investor day at the New York Stock Exchange (NYSE) yesterday, and its CEO, Darren Woods, dismissed carbon targets as a “beauty match” with other companies.Woods (pictured behind the podium a couple years ago, above) said ExxonMobil will not be entering into a competition with European companies like BP (UK), which said it would reach net zero from oil and gas it produces by 2050. Shell (British-Dutch) and Equinor (Norway) are also setting targets around Scope 3 emissions, which are indirect emissions that occur in the company’s value chain. Eni (Italy) has pledged to cut its emissions by 80% by 2050 and said its fossil-fuel production will peak in 2025.In comparison, American Exxon has pledged a 15% reduction in methane emissions between 2016 and 2020, and a 25% cut in flaring waste natural gas, which is the burning at the wellhead of unwanted natural gas, principally methane, an oil extraction byproduct.Neither Exxon nor Chevron (also American) have set Scope 3 targets. Instead, Exxon is approaching this as an opportunity, not an environmental crisis. The Financial Times reports that Woods said at the NYSE:We want to ensure that we’re well-positioned for the inevitable upswing as growth in demand outstrips current supply.Exxon has plans for $30-$35 billion in capital spending per year for the next five years. Most of its money will go to big oil and gas projects. Exxon seems to be singing off a different hymn sheet, not only from its competitors (except for Chevron), but also investors and, increasingly, banks.#Exxon CEO has his head buried in the Tar Sands…. https://t.co/EKMSWT7L1m— Tony Calandro (@TonySustain) March 6, 2020(Edward Mason is head of responsible investment for the Church of England Commissioners.)Woods said:Individual companies hitting targets and then selling assets to another company so that their portfolio has a different carbon intensity has not solved the problem for the world. It hasn’t made a dent in it. And in some cases, if you’re moving to a less effective operator, you’ve actually made the problem worse.The FT continues:Once the largest company by market value, Exxon has lost allure to investors spooked by declining returns and questions over future demand. Some have pledged to divest from oil and other fossil fuel stocks as worries build over climate change.Further, the Guardian reported today that ExxonMobil met with European Commission officials to try to get them to compromise on the European Green Deal. The company wants to extend its carbon-pricing scheme to include ICE vehicles.The Guardian says:Green groups believe this would be the least effective way to disincentive fossil fuel vehicles, and would rather allow countries to set their own emissions standards and targets for road emissions.The move appears to be an attempt to stall the rollout of electric vehicles by keeping a lid on the cost of driving a traditional combustion engine vehicle running on fossil fuels.Exxon has spent €37.2 million lobbying the EU since 2010, more than any other fossil-fuel company.Let’s just park, for the moment, the discussion of all the air pollution and damage to the environment fossil fuels do — that’s a given. And regular readers of Electrek know that’s our stance, and it drives our passion for and promotion of electric vehicles. So of course we’re not happy at all with Exxon’s dodging, diving, and covert attempt to thwart the adoption of EVs, which isn’t going to happen anyway, no matter how hard they try.Let’s put it in Exxon’s context, which is money. It’s always about money. So, if they stay on their current path of justification for refusing to emulate their European counterparts by investing in green energy and steering away from fossil fuels, it’s just financially not smart. Just ask Jim Cramer, who declared fossil fuels “done” on January 31.As Noah Brenner, Energy Intelligence‘s Houston bureau chief, wrote on Twitter, “If Exxon thinks the only reason peers are pledging cuts is activist pressure then [ExxonMobil] execs really don’t understand the modern financial world.”Well, quite, Mr. Brenner.Photo: Richard Drew/Associated Press",solar
2023/03/16,"Tesla is launching a new feature to help homeowners with rooftop solar to charge their Tesla vehicles with excess solar power.Over the last few years, Tesla has made it clear that it is more interested in controlling a power load rather than bidirectional charging, which has become popular in the EV industry.Earlier this month, the automaker made waves when it announced a plan to offer unlimited overnight charging for $30 per month. That’s all about controlling the load from electric vehicle charging.Now we have learned about Tesla going after controlling electric vehicle charging in another way: charging from excess solar power.A new update to the Tesla mobile app showed new code revealing a feature focused on allowing Tesla vehicles to charge from excess solar power:– String Changes pic.twitter.com/PpEhHtOl4JThe feature is not showing on the consumer-facing side of the app yet, but the code talks clearly about optimizing charging for owners with solar power:“Plug in your vehicle at home during the day to charge using the excess clean energy generated by your solar system.”It makes it sounds like you can link your car to a specific solar site, and when plugged in at the site, Tesla will monitor when the car can charge from excess solar – likely meaning that the car won’t be prioritized, but if there is excess solar, it will charge.This is a good move, long overdue.Here in Blighty we have been able to do this for ages - there is a company here called MyEnergi that makes the Zappi charger, this monitors your solar output and your consumption and permits you to charge your car with any excess, rather than exporting it to the grid, for which there is not a great payment available.  Far better to fill your car with free electricity than defer it to later and pay extra, at much higher prices than you usually get for export.Even if you charge cheaply overnight, cheap is still more than free.We can likely expect the new feature to be accessible in an upcoming Tesla mobile app update.There are not a lot of products that go better together than electric vehicles and solar power. Who wouldn’t want to be driving on sunshine?I think there’s still room to optimize the use of the two products together, and that’s a good example.Now is a great time to begin your solar journey so your system is installed in time for those sunny spring days. If you want to make sure you’re finding a trusted, reliable solar installer near you that offers competitive pricing, check out EnergySage. EnergySage is a free service that makes it easy for you to go solar – whether you’re a homeowner or renter. They have hundreds of pre-vetted solar installers competing for your business, ensuring you get high-quality solutions and save 20 to 30% compared to going it alone. Plus, it’s free to use and you won’t get sales calls until you select an installer and you share your phone number with them.Your personalized solar quotes are easy to compare online and you’ll get access to unbiased Energy Advisors to help you every step of the way. Get started here.",solar
2023/03/16,"The Moke, based on a post-war British jeep-like vehicle, has become an iconic and eye-catching little buggy over the years. Now the US-based MOKE America has opened up a rental option called WeMoke to make these weird little electric vehicles more accessible to anyone looking for a unique driving adventure.Mokes from MOKE America are street-legal four-seater vehicles with small wheels, a low floor height and an open jeep-like design. The airy setup makes them popular in sunny areas and beach communities, where they’re often used as local transportation.They may be fun, but they certainly aren’t cheap. Trying to buy a Moke in the US will set you back close to $22K before all the fancy options like bimini tops, wooden steering wheels, or other neat features. Plus there’s a nearly six-month lead time for them to make one for you. But if that price is a bit rich for your blood — especially for a glorified 25 mph buggy — then perhaps renting one is more your style?MOKE America’s sister company WeMoke is hoping that idea will catch on, and recently added several resort cities in Florida to its growing list of rental locations. The Sunshine State now joins Georgia, Tennessee, Hawaii, and New York as locations where you can hop in a Moke and cruise around to your heart’s content.The prices are a bit steeper than a typical rental car, starting at $125 per hour or $475 per day, but somehow I don’t think your homemade music video will look quite as good with a Hertz rental car rolling through it. Anyone renting a Moke is going for style points, not pure utilitarian transportation.The Moke vehicles obviously rely on their unique look and driving experience to command that high price, which is good because they can’t really rely on their performance.As minicars that fit into a legal designation known as low-speed vehicles (LSVs), these Mokes top out at 25 mph (45 km/h). They are allowed to operate on roads with speed limits posted up to 35 mph (56 km/h), but you won’t want to take them on the highway (nor are you even allowed to).For beach communities though, these small electric fun-mobiles might just be perfect. And with 40 miles (64 km) of range per charge, they’ve likely got enough battery for a whole day of fun in the city. They might not be fast, but they actually wound up at a race track in a surprising way. The company is providing a fleet of the little EVs in a partnership with South Florida Motorsports to serve as VIP transportation throughout the Miami International Autodrome, the location of the upcoming Formula 1 Miami Grand Prix. Last year there, 20 Mokes providing transportation around the race.As MOKE America founder Tod Rome explained:We were thrilled to be part of the inaugural big race weekend last year. And we’re even more excited to be back for future years. South Florida Motorsports, LLC has brought a first-class, luxury racing experience to South Florida and the attention of the world. Our open-air Mokes make people happy as they are driven around the campus, and we love putting smiles on people’s faces.Hmmm, I might just need to get myself into one of these Mokes soon to see what all the fuss is about. What do you say, should Electrek do a Moke video next?",solar
2023/03/15,"Dallas-based infrastructure manufacturer Arcosa (NYSE: ACA) said today that it’s received $750 million worth of wind turbine tower orders, so it’s building a new factory where it can make them.The majority of the company’s wind turbine tower orders will support wind energy projects currently under way in the US Southwest, so that’s why it will build its new factory in Belen, New Mexico, southwest of Albuquerque.As of 2022, New Mexico had 4,235 megawatts of installed wind capacity, which powers 35% of its electric grid.Arcosa plans to invest $55-60 million to buy a property in the Rio Grande Industrial Park. It will modify the existing plant and procure the necessary equipment for the new factory, which is expected to create around 250 jobs.Governor Michelle Lujan Grisham (D-NM) said:The transition to clean energy brings with it more diversified, higher-paying, and skilled jobs. Arcosa is repurposing an old factory for new investments in our state and our communities – this is a win-win.The $750 million worth of new orders are expected to be eligible for the Advanced Manufacturing Production tax credit included in the Biden administration’s Inflation Reduction Act. The state of New Mexico is contributing $4 million from its Local Economic Development Act job-creation fund to the fit-out of the new factory. The city of Belen is going to contribute to the project with Industrial Revenue Bonds.The project is expected to have an economic impact of $314 million over the next 10 years.Antonio Carrillo, Arcosa’s president and CEO, said:We look forward to expanding our manufacturing capacity to New Mexico, where market demand for new wind projects is robust. Our new facility will strengthen our position in the wind tower market and enable Arcosa to benefit from growing wind investment in the Southwest.The outlook for our wind business remains favorable, reflecting rising demand for access to clean energy. Since the passage of the Inflation Reduction Act, we have received wind tower orders in excess of $1.1 billion.Production of Arcosa’s New Mexico factory is expected to begin in mid-2024, and current orders will provide Arcosa’s new factory with a healthy level of backlog through 2028.Read more: Wind, solar, batteries make up 82% of 2023 utility-scale US pipelinePhoto: ArcosaUnderstandSolar is a free service that links you to top-rated solar installers in your region for personalized solar estimates. Tesla now offers price matching, so it’s important to shop for the best quotes. Click here to learn more and get your quotes. — *ad.",solar
2023/03/15,"VW introduced its much anticipated affordable EV Wednesday, deemed the ID 2all concept with up to 450 km range (279 miles). After doubling down on its electric vehicle strategy with a new close to $200 billion investment (€180 billion) to accelerate digitalization and EV development over the next five years, VW is plowing ahead with a new EV concept.VW delivered over 570,000 EVs last year, maintaining its position as BEV market leader in Europe, yet the automaker believes it’s well positioned for future growth with several new vehicle releases on deck.To fend off incoming competition from Tesla, and many others, Volkswagen has introduced its economical electric vehicle, the ID 2all concept, that costs under $27,000 (€25,000). The ID 2all is as spacious as its Golf model and as inexpensive as the Polo sitting below the recently upgraded ID. 3, with up to 279 miles range (450 km) and several new features. CEO of Volkswagen Passenger Cars, Thomas Shafer, explains:We are transforming the company rapidly and fundamentally – with the clear objective of making Volkswagen a genuine Love Brand. The ID. 2all shows where we want to take the brand. We want to be close to the customer and offer top technology in combination with fantastic design. We are implementing the transformation at pace to bring electric mobility to the masses.VW’s affordable EV will be based on its new modular electric drive (MEB) platform, dubbed the MEB Entry Platform, and will be the first vehicle with front-wheel drive based on it. Initial plans called for Volkswagen’s ID. LIFE concept to be the first affordable EV based on the new platform designed for the smaller car segment, but those plans have seemingly been tossed to the side.The exterior takes inspiration from Volkswagen classics like the Beetle and Golf, previewing a new design language from the automaker. On the outside, the ID 2all features a “clear and powerful” stance with strong fender flares covering a wide track, long wheelbase, and short overhangs alongside a cleaned-up front end.Volkswagen recently brought back former Bentley and Audi designer Andreas Mindt as head of design for Volkswagen Passenger Cars, who says the VW ID 2all concept is based on three pillars – stability, likability, and enthusiasm.One of the most prominent elements of the new interior design is the C-pillar design developed for the first Golf model. As such, the interior features a spacious, high-quality appearance.The 12.9 touch display has a new menu structure with a separate air condition control panel below it. In addition, the new multifunction steering wheel is minimalist, with two thumb wheels and buttons on either side.Powered by a “powerful electric drive motor,” the ID. 2all with an output of 222 hp (166 kW) and 226 PS, achieving 0 to 60 mph (0-100 km/h) in under seven seconds.Volkswagen says its new electric car can be charged to 80% in less than 20 minutes, although specifics are not mentioned.Despite the ID 2all being deemed a concept vehicle, Volkswagen says it will unveil the production version of the ID 2all for all European markets in 2025 with a goal of starting it at less than 25,000 euros.The automaker now plans for at least one in every five vehicles sold globally to be electric by 2025, with the production version of the ID 2all being one of ten EVs launched by VW by 2026.This year VW will introduce the new ID. 3, the ID. Buzz, and the ID. 7, which will be followed up by a compact electric SUV in 2026.As always for german prices, 25.000€ is including 19% VAT (EU prices always include VAT, which range from 15..25%, 20% being most common), thus translated to USD sans VAT, that'd be ~22,200. And of course that's for the base model with guesstimated something like 300km range and stripped features, but hey.The magic is, that though it's 22 cm shorter than the ID.3 (and even a bit less high) it has ~100 liters more luggage space (490..1,330 vs 385..1,267, bigger number with folded seats), yet likely less space for the rear passengers. That's achieved via the front wheel drive rather than RWD for the ID.3, which might be a little of a downer to many, but to me it's a good trade - I love space efficiency! To save length, it doesn't have a frunk, but it does have a big space below the trunk plus a ~50 liters space below the rear seats. And they can, as from the pics, fold completely flat - and the right front seat can also be folded flat, giving way for cargo of up to 2,20 meters length 💪 This is definitely my car after my Ioniq EV I bought in 2018 when I plan to replace it in 2028 🤩 (and it'll have matured till then)Btw @Peter ""222 hp (166 kW) and 226 PS"" are all the same figure with different units, PS being ""Pferdestärken"" which is the same as horsepowers, only that (DIN) PS is measured differently and has a different factor to kW than (SAE) hp.Unfortunately, it doesn’t look like Volkswagen has plans to bring the ID 2all concept to the US. The good news, however, is that VW is planning to bring it to production. The real question will be: Can they produce it for the price they are saying? Or perhaps, more importantly, can they produce it profitably at that price?An under $27k, a good-looking electric vehicle with nearly 300-miles range from the VW brand would, in my opinion, sell well. ",solar
2020/03/06,"In today’s Electrek Green Energy Brief (EGEB):The Electrek Green Energy Brief (EGEB): A daily technical, financial, and political review/analysis of important green energy news.US cities, especially in California and the Northeast, are increasingly banning natural gas in buildings, and at least five US states are pushing back.Berkeley, California, banned natural gas last July, and more than 20 California cities followed suit.Mississippi, Minnesota, Missouri, Oklahoma, and Tennessee have all introduced bills that prohibit gas bans in buildings. As Electrek reported, Arizona passed this legislation in February — with help, of course, from natural gas businesses — and the other five states have plenty of backing from the same groups.Natural gas is a fossil fuel that causes emissions. While it produces less carbon dioxide than coal, it is not “clean,” like the natural gas industry claims in its PR campaigns. As Reuters states:Research is mounting that natural gas contributes significantly to global warming by leaking from drilling, piping, compressing, and distribution infrastructure. Methane, the main component of natural gas, is many times more potent than carbon dioxide as a greenhouse gas.Connecticut is a major insurance hub. There are 1,478 domestic and non-domestic insurance companies licensed to do business in the state.And now, Connecticut state senator Matt Lesser (D), who is a co-chair of the state senate’s insurance committee, is pushing a bill that would require the state’s insurance commissioner to study and report on climate change issues.According to Lesser, via S&P Global:The bill aims to create transparency about both the support insurers provide to the fossil fuel industry and the risks the insurance industry is taking on when it comes to climate change.The bill would require the commissioner to determine if Connecticut-based or licensed insurers disclosed investments in fossil fuels and whether or not they were involved in underwriting for fossil fuels, including coal and tar sands projects. It would also require a study of whether insurers engaged a third party to assess their investment portfolios for exposure to climate risk.Ross Hammond, senior strategist at Insure Our Future and The Sunrise Project, said:It’s clear that pressure is rapidly growing on US insurers to end their support for fossil fuels. There’s simply no justification anymore for insuring and investing in the very things that are causing the climate crisis.The construction of a new wind farm in northwestern Arizona will create around 300 jobs. BP Wind Energy North America will begin work this year on a 38-square-mile wind farm in White Hills, about 40 miles north of Kingman, Arizona, and south of Lake Mead National Recreation Area.The Mohave County Wind Farm will generate enough energy to power 175,000 homes.NextEra Energy Renewables Holdings LLC and Mohave County Wind Farm LLC own the wind farm. The wind farm will be online by December 2020. It will provide power to the grid by connecting with Western Area Power Administration’s Mead-Peacock transmission line.",solar
2020/03/06,"Connecticut state senator Matt Lesser (D), a co-chair of the state senate’s insurance committee, is pushing a bill that would require the state’s insurance commissioner to study and report on climate change issues. A public hearing on the bill was held yesterday.According to Lesser, via S&P Global:The bill aims to create transparency about both the support insurers provide to the fossil fuel industry and the risks the insurance industry is taking on when it comes to climate change.The bill would require the commissioner to determine if Connecticut-based or licensed insurers disclosed investments in fossil fuels and whether or not they were involved in underwriting for fossil fuels, including coal and tar sands projects. It would also require a study of whether insurers engaged a third party to assess their investment portfolios for exposure to climate risk.Connecticut is a major insurance hub. There are 1,478 domestic and non-domestic insurance companies licensed in the state. Connecticut ranks third in the US in direct written premiums, with insurers writing around $170 billion in premiums annually in all markets, according to a 2018 PricewaterhouseCoopers report.Ross Hammond, senior strategist at Insure Our Future and The Sunrise Project, said:It’s clear that pressure is rapidly growing on US insurers to end their support for fossil fuels. There’s simply no justification anymore for insuring and investing in the very things that are causing the climate crisis.Samantha Dynowski, Connecticut state director for the Sierra Club, said:Backing fossil fuel projects at this time is going to make it difficult if not impossible to do what we need to do to protect the planet and save lives. I think transparency is really the first step to hold insurers accountable for backing fossil fuels.Several major environmental groups, such as the Union of Concerned Scientists, Greenpeace, the Sierra Club, and Friends of the Earth, launched a campaign called Stop the Money Pipeline in Washington, DC, in January. They’re targeting institutions such as banks and insurance companies to stop funding and underwriting fossil-fuel companies.US insurance firms are beginning follow their European counterparts, which are withdrawing from the coal industry.There is a major conflict of interest between underwriting fossil-fuel projects that are ruining the environment and people’s health, and then paying out losses from climate-change-caused disasters and disease and death as a result of air pollution. And guess what? Then premiums go up, so the insurance companies’ customers get to foot the bill.Insurers: Don’t underwrite fossil fuels, save money in payouts. The insurance companies should write Lesser a thank-you note. My house insurance premium doubled after Hurricane Michael. I fully support Lesser’s initiative.Photo: Connecticut State Capitol/SeanPavonePhoto/Fotolia",solar
2020/03/05,"In today’s Electrek Green Energy Brief (EGEB):The Electrek Green Energy Brief (EGEB): A daily technical, financial, and political review/analysis of important green energy news.It looks like Florida is starting to get serious about harnessing one of its greatest assets for green energy: the sun.The Florida Public Service Commission, which regulates investor-owned electric, natural gas, water, and wastewater utilities, unanimously approved the Florida Power & Light Co.’s (FPL) SolarTogether program. The new program will provide 1,490MW of solar in 20 new solar plants by mid-2021.It will be the largest community solar program in the US, more than doubling the amount of community solar in the country. FPL estimates, based on sign-ups for program updates, that more than 150,000 families and small businesses want to join SolarTogether. Community solar also provides an opportunity for low-income households to benefit from green energy.Dr. Stephen Smith, executive director at the Southern Alliance for Clean Energy, said:We applaud the Florida Public Service Commission for embracing a new, innovative solar program that will greatly expand access to solar power for customers, including low-income customers, and generate millions of dollars in projected economic benefits.Open enrollment in SolarTogether begins on March 17 at noon.Donald Trump has nominated Nancy B. Beck to head up the Consumer Product Safety Commission (CPSC), an independent federal agency.For five years, Beck was a senior director at the American Chemistry Council (ACC), the chemical industry’s main lobbying group. She then joined the Environmental Protection Agency (EPA).Environmental groups are very concerned about the coziness that now exists between the EPA and the ACC, in which Beck has played a big part.Environmental groups such as the EWG and the Environmental Defense Fund think Beck’s CPSC nomination is a really bad idea. Ken Cook, president of the EWG, a nonprofit public health advocacy organization, said:Nancy Beck is the last person who should be in charge of safeguarding the American people from dangerous products.The Senate Committee on Commerce, Science and Transportation will consider Beck’s nomination before it goes to the Senate floor for a vote.You can read the full story here.Red diesel in the UK is the same as ordinary diesel, but it’s dyed red to indicate its tax exemption, which has existed since 1928. Red diesel is used for non-motoring functions such as farming, crane operation, and construction. It makes up around 15% of total diesel use.The UK’s chancellor of the exchequer Rishi Sunak is expected to scrap the red diesel rebate in his budget statement next week. That means red diesel consumers will have to pay an extra 47 pence on every liter of diesel consumed.In other words, the UK is going to stop subsidizing this fossil fuel to encourage industry to switch to cleaner technologies. And this approach works: When the UK started heavily taxing tobacco, the number of smokers dropped dramatically. Cigarettes in the UK now cost around $14 a pack.The end of the red diesel rebate will undoubtedly put a squeeze on the farming and construction industries, so the British government will, in turn, need to provide financial incentives for sustainable alternatives.Photo: U.S. Senate Committee Channel",solar
2020/03/05,"Donald Trump has nominated Nancy B. Beck to head up the Consumer Product Safety Commission (CPSC), an independent federal agency responsible for — as the title says — consumer product safety.For more than five years, Beck was a senior director at the American Chemistry Council (ACC), the chemical industry’s main lobbying group. She then joined the Environmental Protection Agency (EPA) in May 2017 as deputy assistant administrator of the Office of Chemical Safety and Pollution Prevention and was promoted to principal deputy assistant administrator in December 2018.The current CPSC head is Elliot F. Kaye, who was sworn in in July 2014 during the Obama administration. Kaye’s tenure expires in October 2020.Beck has been accused of using her governmental power to dismantle regulations and advance the chemical industry’s interests. On February 25, 2019, ThinkProgress published email exchanges from August 4, 2017, obtained by the Sierra Club through the Freedom of Information Act. The emails were between Beck and Komal K. Jain, an ACC senior director, who asked Beck about a job for her husband. Beck replied that “there is a hiring freeze (unless he wants to be a fellow :)), so I think political is the most workable.”In other words, environmental groups and the press are very concerned about the coziness that now exists between the EPA and the ACC, and they feel that Beck played a big part in establishing that relationship. On May 2, 2017, the Environmental Working Group (EWG) published, “The Scariest Trump Appointee You’ve Never Heard Of” about Beck. The EWG is a nonprofit public health advocacy organization.The New York Times wrote a feature on October 21, 2017, about Beck headlined, “Why Has the EPA Shifted on Toxic Chemicals? An Industry Insider Helps Call the Shots.”Beck left the EPA in June 2019 for the White House (it doesn’t say this on her LinkedIn page), and her CPSC nomination was announced this week.Environmental groups such as the EWG and the Environmental Defense Fund think Beck’s CPSC nomination is a really bad idea. Ken Cook, president of the EWG, said:Nancy Beck is the last person who should be in charge of safeguarding the American people from dangerous products.The Senate Committee on Commerce, Science, and Transportation will consider Beck’s nomination before it goes to the Senate floor for a vote.Wonder how the Senate vote is going to turn out.This reeks of conflict of interest, so it’s business as usual in the Trump administration. Scandal-ridden former EPA head Scott Pruitt, who resigned in disgrace, had previously been attorney general of Oklahoma. He had multiple ties to the oil and gas industry in that role and bragged about suing the agency he eventually headed up.Pruitt was replaced by Andrew Wheeler, a former coal lobbyist who worked with Murray Energy CEO Bob Murray and was once an aide for Jim Inhofe (R-OK), an outspoken climate-science denier in the Senate.No reason was given for Beck’s departure from the EPA into her White House role as a policy adviser.Seems like there are a lot of fossil-fuel and corporate foxes guarding regulatory governmental henhouses these days.",solar
2020/03/04,"In today’s Electrek Green Energy Brief (EGEB):The Electrek Green Energy Brief (EGEB): A daily technical, financial, and political review/analysis of important green energy news.Breakthrough Energy Ventures, which is headed by Bill Gates and includes Jack Ma, Jeff Bezos, Richard Branson, and Michael Bloomberg as investors, is leading an investment round of $20 million for C16 Biosciences. The startup is working on making sustainable palm oil alternatives. C16 Biosciences uses microbes to ferment food waste into synthetic palm oil.In C16 Biosciences’ own words:Palm oil is everywhere. It’s in our food, clothes, shampoo, and even the fuel that powers our cars. But this $61 billion industry has drastic environmental and societal costs: Rainforests from Costa Rica to Indonesia are destroyed to make way for oil palm tree plantations, releasing carbon dioxide into the atmosphere and destroying habitats for people and endangered wildlife along the way.But palm oil doesn’t have to be a problem. There remains an urgent need for consumers and companies alike to switch to environmentally conscious, sustainable palm oil products. We’re building that solution.Palm Oil Investigations reports that palm oil is in more than 50% of consumer products, and that the slashing and burning to make way for palm oil plantations (pictured) is causing terrible pollution. “It’s estimated that deforestation contributes up to 20% of global warming,” they report. More than 90% of palm oil is used to produce food, cosmetics, detergents, and candles, says Rainforest Rescue. It’s also used as fuel.As Bloomberg Green reports, “Breakthrough Energy Ventures wants to invest in companies that have the potential to cut emissions by as much as 500 million metric tons each year.”The Adygea wind farm, Russia’s largest, has begun to supply electric power to the wholesale electricity and capacity market. The Adygea is NovaWind JSC’s first completed project. NovaWind JSC is a Rosatom division who runs wind energy projects. Rosatom is a Russian state nuclear energy corporation.The Adygea Wind Farm’s 60 wind turbines have a total capacity of 150MW.Rosatom will build four more wind farms in the Stavropol Kray and the Rostov region. The next-largest wind farm with an installed capacity of 210MW will appear in the Kochubeyevsky district of the Stavropol Kray.Overall, by 2023, Rosatom will install 1GW of wind farms.According to a 2017 report (the most recent report available) from the US Energy Information Administration, only 13% of Russia’s primary energy consumption consists of “nuclear, renewables and other.”On February 28, Electrek reported on West Virginia’s solar bill SB583, which was unanimously passed. The bill passed the Senate, but the House amended it, so it goes back to the Senate to accept or reject the changes.SB583 aims to create “a program to further the development of renewable energy resources and renewable energy facilities for solar energy by modifying the powers and duties of the Public Service Commission.”West Virginia ranked 48th in the US in solar, with 8.372MW installed. In 2018, 90% of the state’s energy came from coal, and 8% is natural gas. Only 2% comes from green energy.You can read more about some of the strange logic put forward by the house delegates on why this solar bill would be good for… coal… here.Photo: Rainforest Rescue",solar
2020/03/04,"The SB583 solar bill debate was lively on the West Virginia House floor yesterday, and some of the delegates’ viewpoints were… interesting. However, the House of Delegates ultimately passed the bill on a 75-23 vote that will make it easier for companies to get a small portion of their power supply from solar energy.On February 28, Electrek reported on SB583, which was then unanimously passed. The bill passed the Senate, but the House amended it, so it goes back to the Senate to concur or reject the changes.SB583 aims to create “a program to further the development of renewable energy resources and renewable energy facilities for solar energy by modifying the powers and duties of the Public Service Commission.”West Virginia ranks 48th in the US in solar, with 8.372MW installed. In 2018, 90% of the state’s energy came from coal, and 8% is natural gas. Only 2% came from green energy.In other words, green energy is currently minuscule in this struggling coal-dependent state.The West Virginia Metro News reported on some of the debate’s highlights:House Energy Committee chair Bill Anderson (R-Wood) expressed a bit of actual logic. He said:I acknowledge the history of coal in this state, and I feel for what the citizens of southern West Virginia have been going through for the past decade.I don’t want to focus more on the past because it’s kind of depressing to tell you the truth. We need to move forward.There are economic forces at work, not only in West Virginia but throughout this country that are transforming this country in many ways. We are focusing on the energy component and its effect on this state today. There has got to be a mosaic of energy production in this state.Delegate Moore Capito (R-Kanawha), on the other hand, saw solar as a means to boost fossil fuels (yes, really):I would suggest to you the way to burn more coal and to burn more gas is to get more bodies into West Virginia.If West Virginia’s future is bright I would suggest a little solar energy might come in handy.So, basically, Capito sees solar as a way to lure more business in — like bait on a hook — so the state can then burn more coal.Daryl Cowles (R-Morgan) echoed Capito’s sentiment:I think this bill is good for coal.Evan Hansen (D-Monongalia) expressed a bit of common sense when he said the state’s economy had been running in slow motion for decades, and it was time to “pivot”:Now we’re finally taking a step to support all types of energy, not just fossil energy but renewal energy as well.The West Virginia debate focused on whether the bill would undercut coal and natural gas — not how the state could provide clean energy jobs, reduce emissions, lower electric bills for its residents, and attract more businesses to the state. So while the solar bill is welcome, the thinking of many delegates misses the point entirely. Many delegates seem trapped in the past. One legislator even said that “catering to corporate America” is a “fad.”Anderson is right: The country — the world — is transforming, when it comes to reducing emissions. In fact, it’s speeding up. As Anderson says, the state needs to move forward. Are West Virginia’s legislators going to raise their heads, look around, and see that they’re being left behind? The state was hit hard by the loss of coal. State legislators are failing their residents, who need new jobs — green energy jobs, corporate or corporate-related jobs — to replace their redundant coal jobs.The solar bill is a positive step, but if I was the CEO of a company that puts sustainability at the forefront of its values, once I heard about Capito’s and Cowles’ logic, I’d take my business to another state. I’d feel like the state’s legislature was trying to hoodwink me. Corporate sustainability is most definitely not a fad.Photo: Shepherdstown Presbyterian Church, Shepherdstown, West Virginia. It’s the largest community-supported solar system in the state.",solar
2020/03/03,"You know what’s shortening people’s lives globally, far more than viruses, wars, disease, and smoking? It’s air pollution, according to a new study released today and published in Cardiovascular Research.According to the European Society of Cardiology:Professors Jos Lelieveld and Thomas Münzel, of the Max Planck Institute for Chemistry and the Department of Cardiology of the University Medical Centre Mainz in Mainz, Germany, who led the research, say the findings suggest the world is facing an air pollution ‘pandemic.’Using a new method of modeling the effects of various sources of air pollution on death rates, the researchers estimated that globally, air pollution caused an extra 8.8 million premature deaths a year in 2015. This represents an average shortening of life expectancy of nearly three years for all persons worldwide.This is the first study to show the effects of air pollution on deaths according to age, type of disease, and also its effect on life expectancy at the level of individual countries and regions.Here’s how that compares to other things that shorten life expectancy:The researchers looked at the effects of air pollution on the following six categories:They concluded that heart disease and cerebrovascular disease caused by air pollution causes the greatest proportion of shortened lives, at 43% worldwide.Lelieveld, a co-author of the study, said:We show that about two-thirds of premature deaths are attributable to human-made air pollution, mainly from fossil-fuel use; this goes up to 80% in high-income countries. Five and a half million deaths worldwide a year are potentially avoidable.Everyone is worrying about the coronavirus pandemic, yet the real global threat has been staring us in the face for decades: fossil fuels. This is the first study that’s looked at age, type of disease, and effect on life expectancy, but we already knew that exposure to air pollution is a bigger killer worldwide than smoking.Outdoor particulate pollution kills around 4.2 million people worldwide annually, according to the Lancet and the World Health Organization (WHO).What’s it going to take to get governments to acknowledge the true problem that’s causing premature human deaths — and stop using fossil fuels?We’ve got to move to electric vehicles and green energy as quickly as possible. Wash your hands — but immediately — stop idling your car, switch to solar or join a renewable co-op, drive an EV, walk, take public transport, ditch natural gas and coal. Pressure your legislator to stop subsidizing fossil fuels and start subsidizing green energy and renewables research. Our lives depend on it.Photo: Juniperphoton/Unsplash",solar
